id,suhu,kelembapan,cahaya,hujan,created_at,servo_jemuran,servo_pintu,led,status_jemuran,status_pintu
834,28.8,100,3823,4095,"2025-11-22 17:50:51",0,0,1,TERBUKA,TERTUTUP
835,28.8,100,3827,4095,"2025-11-22 17:50:54",0,0,1,TERBUKA,TERTUTUP
836,28.8,100,3793,4095,"2025-11-22 17:50:58",0,0,1,TERBUKA,TERTUTUP
837,28.8,100,3793,4095,"2025-11-22 17:51:01",0,0,1,TERBUKA,TERTUTUP
838,28.8,100,3822,4095,"2025-11-22 17:51:04",0,0,1,TERBUKA,TERTUTUP
839,28.8,100,3818,4095,"2025-11-22 17:51:07",0,0,1,TERBUKA,TERTUTUP
840,28.8,100,3817,4095,"2025-11-22 17:51:11",0,0,1,TERBUKA,TERTUTUP
841,28.8,100,3847,4095,"2025-11-22 17:51:25",0,0,1,TERBUKA,TERTUTUP
842,28.8,100,3836,4095,"2025-11-22 17:51:29",0,0,1,TERBUKA,TERTUTUP
843,28.8,100,3834,4095,"2025-11-22 17:51:32",0,0,1,TERBUKA,TERTUTUP
844,28.8,100,3836,4095,"2025-11-22 17:51:35",0,0,1,TERBUKA,TERTUTUP
845,28.8,100,3825,4095,"2025-11-22 17:51:35",0,0,1,TERBUKA,TERTUTUP
846,28.8,100,3825,4095,"2025-11-22 17:51:39",0,0,1,TERBUKA,TERTUTUP
847,28.8,100,3853,4095,"2025-11-22 17:51:42",0,0,1,TERBUKA,TERTUTUP
848,28.8,100,3754,4095,"2025-11-22 17:51:45",0,0,1,TERBUKA,TERTUTUP
849,28.8,100,3817,4095,"2025-11-22 17:51:48",0,0,1,TERBUKA,TERTUTUP
850,28.8,100,3848,4095,"2025-11-22 17:51:52",0,0,1,TERBUKA,TERTUTUP
851,28.8,100,3842,4095,"2025-11-22 17:51:55",0,0,1,TERBUKA,TERTUTUP
852,28.8,100,3854,4095,"2025-11-22 17:51:58",0,0,1,TERBUKA,TERTUTUP
853,28.8,100,3828,4095,"2025-11-22 17:52:02",0,0,1,TERBUKA,TERTUTUP
854,28.8,100,3825,4095,"2025-11-22 17:52:05",0,0,1,TERBUKA,TERTUTUP
855,28.8,100,3824,4095,"2025-11-22 17:52:08",0,0,1,TERBUKA,TERTUTUP
856,28.8,100,3842,4095,"2025-11-22 17:52:11",0,0,1,TERBUKA,TERTUTUP
857,28.8,100,3810,4095,"2025-11-22 17:52:15",0,0,1,TERBUKA,TERTUTUP
858,28.8,100,3792,4095,"2025-11-22 17:52:18",0,0,1,TERBUKA,TERTUTUP
859,28.8,100,3814,4095,"2025-11-22 17:52:21",0,0,1,TERBUKA,TERTUTUP
860,28.8,100,3820,4095,"2025-11-22 17:52:24",0,0,1,TERBUKA,TERTUTUP
861,28.8,100,3836,4095,"2025-11-22 17:52:28",0,0,1,TERBUKA,TERTUTUP
862,28.9,100,3827,4095,"2025-11-22 17:52:31",0,0,1,TERBUKA,TERTUTUP
863,28.8,100,3815,4095,"2025-11-22 17:52:34",0,0,1,TERBUKA,TERTUTUP
864,28.8,100,3763,4095,"2025-11-22 17:52:37",0,0,1,TERBUKA,TERTUTUP
865,28.8,100,3859,4095,"2025-11-22 17:52:41",0,0,1,TERBUKA,TERTUTUP
866,28.8,100,3812,4095,"2025-11-22 17:52:44",0,0,1,TERBUKA,TERTUTUP
867,28.8,100,3802,4095,"2025-11-22 17:52:47",0,0,1,TERBUKA,TERTUTUP
868,28.8,100,3827,4095,"2025-11-22 17:52:51",0,0,1,TERBUKA,TERTUTUP
869,28.8,100,3841,4095,"2025-11-22 17:52:54",0,0,1,TERBUKA,TERTUTUP
870,28.8,100,3832,4095,"2025-11-22 17:52:57",0,0,1,TERBUKA,TERTUTUP
871,28.8,100,3841,4095,"2025-11-22 17:53:00",0,0,1,TERBUKA,TERTUTUP
872,28.8,100,3810,4095,"2025-11-22 17:53:04",0,0,1,TERBUKA,TERTUTUP
873,28.8,100,3825,4095,"2025-11-22 17:53:07",0,0,1,TERBUKA,TERTUTUP
874,28.8,100,3799,4095,"2025-11-22 17:53:10",0,0,1,TERBUKA,TERTUTUP
875,28.8,100,3825,4095,"2025-11-22 17:53:14",0,0,1,TERBUKA,TERTUTUP
876,28.8,100,3833,4095,"2025-11-22 17:53:17",0,0,1,TERBUKA,TERTUTUP
877,28.8,100,3807,4095,"2025-11-22 17:53:20",0,0,1,TERBUKA,TERTUTUP
878,28.8,100,3823,4095,"2025-11-22 17:53:23",0,0,1,TERBUKA,TERTUTUP
879,28.8,100,3817,4095,"2025-11-22 17:53:27",0,0,1,TERBUKA,TERTUTUP
880,28.8,100,3830,4095,"2025-11-22 17:53:30",0,0,1,TERBUKA,TERTUTUP
881,28.8,100,3842,4095,"2025-11-22 17:53:36",0,0,1,TERBUKA,TERTUTUP
882,28.8,100,3830,4095,"2025-11-22 17:53:42",0,0,1,TERBUKA,TERTUTUP
883,28.8,100,3807,4095,"2025-11-22 17:53:46",0,0,1,TERBUKA,TERTUTUP
884,28.8,100,3828,4095,"2025-11-22 17:53:58",0,0,1,TERBUKA,TERTUTUP
885,28.8,100,3840,4095,"2025-11-22 17:54:01",0,0,1,TERBUKA,TERTUTUP
886,28.8,100,3826,4095,"2025-11-22 17:54:04",0,0,1,TERBUKA,TERTUTUP
887,28.8,100,3820,4095,"2025-11-22 17:54:08",0,0,1,TERBUKA,TERTUTUP
888,28.8,100,3834,4095,"2025-11-22 17:54:11",0,0,1,TERBUKA,TERTUTUP
889,28.8,100,3814,4095,"2025-11-22 17:54:14",0,0,1,TERBUKA,TERTUTUP
890,28.8,100,3817,4095,"2025-11-22 17:54:17",0,0,1,TERBUKA,TERTUTUP
891,28.8,100,3819,4095,"2025-11-22 17:54:21",0,0,1,TERBUKA,TERTUTUP
892,28.8,100,3868,4095,"2025-11-22 17:54:24",0,0,1,TERBUKA,TERTUTUP
893,28.8,100,4069,4095,"2025-11-22 17:54:27",0,0,1,TERBUKA,TERTUTUP
894,28.8,100,4070,4095,"2025-11-22 17:54:31",0,0,1,TERBUKA,TERTUTUP
895,28.8,100,4073,4095,"2025-11-22 17:54:34",0,0,1,TERBUKA,TERTUTUP
896,28.8,100,4095,4095,"2025-11-22 17:54:37",0,90,1,TERBUKA,TERBUKA
897,28.8,100,4095,4095,"2025-11-22 17:54:37",0,90,1,TERBUKA,TERBUKA
898,28.8,100,4095,4095,"2025-11-22 17:54:43",0,0,1,TERBUKA,TERTUTUP
899,28.8,100,4095,4095,"2025-11-22 17:54:47",0,0,1,TERBUKA,TERTUTUP
900,28.8,100,4090,4095,"2025-11-22 17:54:50",0,0,1,TERBUKA,TERTUTUP
901,28.8,100,4095,4095,"2025-11-22 17:54:53",0,0,1,TERBUKA,TERTUTUP
902,28.8,100,4095,4095,"2025-11-22 17:54:56",0,0,1,TERBUKA,TERTUTUP
903,28.8,100,4088,4095,"2025-11-22 17:55:00",0,0,1,TERBUKA,TERTUTUP
904,28.8,100,3892,4095,"2025-11-22 17:55:03",0,0,1,TERBUKA,TERTUTUP
905,28.8,100,3829,4095,"2025-11-22 17:55:06",0,0,1,TERBUKA,TERTUTUP
906,28.8,100,3827,4095,"2025-11-22 17:55:10",0,0,1,TERBUKA,TERTUTUP
907,28.8,100,3810,4095,"2025-11-22 17:55:13",0,0,1,TERBUKA,TERTUTUP
908,28.8,100,3830,4095,"2025-11-22 17:55:16",0,0,1,TERBUKA,TERTUTUP
909,28.8,100,3856,4095,"2025-11-22 17:55:19",0,0,1,TERBUKA,TERTUTUP
910,28.8,100,3816,4095,"2025-11-22 17:55:25",0,0,1,TERBUKA,TERTUTUP
911,28.8,100,3727,4095,"2025-11-22 17:55:29",0,0,1,TERBUKA,TERTUTUP
912,28.8,100,3807,4095,"2025-11-22 17:55:32",0,0,1,TERBUKA,TERTUTUP
913,28.8,100,3807,4095,"2025-11-22 17:55:35",0,0,1,TERBUKA,TERTUTUP
914,28.8,100,3799,4095,"2025-11-22 17:55:38",0,0,1,TERBUKA,TERTUTUP
915,28.8,100,3797,4095,"2025-11-22 17:55:42",0,0,1,TERBUKA,TERTUTUP
916,28.8,100,3834,4095,"2025-11-22 17:55:45",0,0,1,TERBUKA,TERTUTUP
917,28.8,100,3837,4095,"2025-11-22 17:55:48",0,0,1,TERBUKA,TERTUTUP
918,28.8,100,3838,4095,"2025-11-22 17:55:52",0,0,1,TERBUKA,TERTUTUP
919,28.8,100,3811,4095,"2025-11-22 17:55:55",0,0,1,TERBUKA,TERTUTUP
920,28.8,100,3753,4095,"2025-11-22 17:55:58",0,0,1,TERBUKA,TERTUTUP
921,28.8,100,3840,4095,"2025-11-22 17:56:02",0,0,1,TERBUKA,TERTUTUP
922,28.8,100,3751,4095,"2025-11-22 17:56:05",0,0,1,TERBUKA,TERTUTUP
923,28.8,100,3869,4095,"2025-11-22 17:56:08",0,0,1,TERBUKA,TERTUTUP
924,28.8,100,3835,4095,"2025-11-22 17:56:12",0,0,1,TERBUKA,TERTUTUP
925,28.8,100,3814,4095,"2025-11-22 17:56:15",0,0,1,TERBUKA,TERTUTUP
926,28.8,100,3805,4095,"2025-11-22 17:56:18",0,0,1,TERBUKA,TERTUTUP
927,28.8,100,3814,4095,"2025-11-22 17:56:21",0,0,1,TERBUKA,TERTUTUP
928,28.8,100,3817,4095,"2025-11-22 17:56:25",0,0,1,TERBUKA,TERTUTUP
929,28.8,100,3813,4095,"2025-11-22 17:56:28",0,0,1,TERBUKA,TERTUTUP
930,28.8,100,3912,4095,"2025-11-22 17:56:34",0,0,1,TERBUKA,TERTUTUP
931,28.8,100,735,4095,"2025-11-22 17:56:37",0,0,0,TERBUKA,TERTUTUP
932,28.8,100,3770,4095,"2025-11-22 17:56:40",0,0,1,TERBUKA,TERTUTUP
933,28.8,100,203,4095,"2025-11-22 17:56:44",0,0,0,TERBUKA,TERTUTUP
934,28.8,100,3836,4095,"2025-11-22 17:56:47",0,0,1,TERBUKA,TERTUTUP
935,28.8,100,3830,4095,"2025-11-22 17:56:50",0,0,1,TERBUKA,TERTUTUP
936,28.8,100,3836,4095,"2025-11-22 17:56:54",0,0,1,TERBUKA,TERTUTUP
937,28.8,100,3171,4095,"2025-11-22 17:56:57",0,0,1,TERBUKA,TERTUTUP
938,28.8,100,3069,4095,"2025-11-22 17:57:00",0,0,1,TERBUKA,TERTUTUP
939,28.8,100,3894,4095,"2025-11-22 17:57:03",0,0,1,TERBUKA,TERTUTUP
940,28.8,100,3901,4095,"2025-11-22 17:57:07",0,0,1,TERBUKA,TERTUTUP
941,28.7,100,3859,4095,"2025-11-22 17:58:08",0,0,1,TERBUKA,TERTUTUP
942,28.7,100,3859,4095,"2025-11-22 17:58:11",0,0,1,TERBUKA,TERTUTUP
943,28.7,100,3866,4095,"2025-11-22 17:58:14",0,0,1,TERBUKA,TERTUTUP
944,28.7,100,3833,4095,"2025-11-22 17:58:37",0,0,1,TERBUKA,TERTUTUP
945,28.7,100,3890,4095,"2025-11-22 17:59:05",0,0,1,TERBUKA,TERTUTUP
946,28.7,100,3865,4095,"2025-11-22 17:59:08",0,0,1,TERBUKA,TERTUTUP
947,28.7,100,3817,4095,"2025-11-22 17:59:12",0,0,1,TERBUKA,TERTUTUP
948,28.7,100,3767,4095,"2025-11-22 17:59:15",0,0,1,TERBUKA,TERTUTUP
949,28.7,100,3762,4095,"2025-11-22 17:59:18",0,0,1,TERBUKA,TERTUTUP
950,28.7,100,3812,4095,"2025-11-22 17:59:22",0,0,1,TERBUKA,TERTUTUP
951,28.7,100,4095,4095,"2025-11-22 17:59:25",0,90,1,TERBUKA,TERBUKA
952,28.7,100,4095,4095,"2025-11-22 17:59:25",0,90,1,TERBUKA,TERBUKA
953,28.7,100,3723,4095,"2025-11-22 17:59:28",0,0,1,TERBUKA,TERTUTUP
954,28.7,100,3621,4095,"2025-11-22 17:59:30",0,90,1,TERBUKA,TERBUKA
955,28.7,100,3632,4095,"2025-11-22 17:59:31",0,90,1,TERBUKA,TERBUKA
956,28.7,100,3585,4095,"2025-11-22 17:59:35",0,0,1,TERBUKA,TERTUTUP
957,28.7,100,3585,4095,"2025-11-22 17:59:38",0,0,1,TERBUKA,TERTUTUP
958,28.7,100,3595,4095,"2025-11-22 17:59:44",0,0,1,TERBUKA,TERTUTUP
959,28.7,100,3602,4095,"2025-11-22 17:59:47",0,0,1,TERBUKA,TERTUTUP
960,28.7,100,3635,4095,"2025-11-22 17:59:50",0,0,1,TERBUKA,TERTUTUP
961,28.7,100,3602,4095,"2025-11-22 17:59:54",0,0,1,TERBUKA,TERTUTUP
962,28.7,100,3587,4095,"2025-11-22 17:59:57",0,0,1,TERBUKA,TERTUTUP
963,28.7,100,3625,4095,"2025-11-22 18:00:00",0,0,1,TERBUKA,TERTUTUP
964,28.7,100,3571,4095,"2025-11-22 18:00:04",0,0,1,TERBUKA,TERTUTUP
965,28.7,100,3620,4095,"2025-11-22 18:00:07",0,0,1,TERBUKA,TERTUTUP
966,28.7,100,3613,4095,"2025-11-22 18:00:10",0,0,1,TERBUKA,TERTUTUP
967,28.8,100,3601,4095,"2025-11-22 18:00:13",0,0,1,TERBUKA,TERTUTUP
968,28.8,100,3558,4095,"2025-11-22 18:00:17",0,0,1,TERBUKA,TERTUTUP
969,28.8,100,3598,4095,"2025-11-22 18:00:20",0,0,1,TERBUKA,TERTUTUP
970,28.8,100,3603,4095,"2025-11-22 18:00:23",0,0,1,TERBUKA,TERTUTUP
971,28.8,100,3629,4095,"2025-11-22 18:00:27",0,0,1,TERBUKA,TERTUTUP
972,28.8,100,3606,4095,"2025-11-22 18:00:30",0,0,1,TERBUKA,TERTUTUP
973,28.8,100,3635,4095,"2025-11-22 18:00:33",0,0,1,TERBUKA,TERTUTUP
974,28.8,100,3632,4095,"2025-11-22 18:00:36",0,0,1,TERBUKA,TERTUTUP
975,28.8,100,3610,4095,"2025-11-22 18:00:40",0,0,1,TERBUKA,TERTUTUP
976,28.8,100,3606,4095,"2025-11-22 18:00:43",0,0,1,TERBUKA,TERTUTUP
977,28.8,100,3622,4095,"2025-11-22 18:00:46",0,0,1,TERBUKA,TERTUTUP
978,28.8,100,3629,4095,"2025-11-22 18:00:49",0,0,1,TERBUKA,TERTUTUP
979,28.8,100,3615,4095,"2025-11-22 18:00:53",0,0,1,TERBUKA,TERTUTUP
980,28.8,100,3620,4095,"2025-11-22 18:00:56",0,0,1,TERBUKA,TERTUTUP
981,28.8,100,3612,4095,"2025-11-22 18:00:59",0,0,1,TERBUKA,TERTUTUP
982,28.8,100,3608,4095,"2025-11-22 18:01:03",0,0,1,TERBUKA,TERTUTUP
983,28.8,100,3622,4095,"2025-11-22 18:01:06",0,0,1,TERBUKA,TERTUTUP
984,28.8,100,3527,4095,"2025-11-22 18:01:09",0,0,1,TERBUKA,TERTUTUP
985,28.8,100,3575,4095,"2025-11-22 18:01:12",0,0,1,TERBUKA,TERTUTUP
986,28.8,100,3621,4095,"2025-11-22 18:01:16",0,0,1,TERBUKA,TERTUTUP
987,28.8,100,3624,4095,"2025-11-22 18:01:19",0,0,1,TERBUKA,TERTUTUP
988,28.8,100,3597,4095,"2025-11-22 18:01:22",0,0,1,TERBUKA,TERTUTUP
989,28.8,100,3644,4095,"2025-11-22 18:01:25",0,0,1,TERBUKA,TERTUTUP
990,28.8,100,3591,4095,"2025-11-22 18:01:29",0,0,1,TERBUKA,TERTUTUP
991,28.8,100,3585,4095,"2025-11-22 18:01:32",0,0,1,TERBUKA,TERTUTUP
992,28.8,100,3609,4095,"2025-11-22 18:01:35",0,0,1,TERBUKA,TERTUTUP
993,28.8,100,3599,4095,"2025-11-22 18:01:39",0,0,1,TERBUKA,TERTUTUP
994,28.8,100,3629,4095,"2025-11-22 18:01:42",0,0,1,TERBUKA,TERTUTUP
995,28.8,100,3606,4095,"2025-11-22 18:01:45",0,0,1,TERBUKA,TERTUTUP
996,28.8,100,3583,4095,"2025-11-22 18:01:48",0,0,1,TERBUKA,TERTUTUP
997,28.8,100,3580,4095,"2025-11-22 18:01:52",0,0,1,TERBUKA,TERTUTUP
998,28.8,100,3584,4095,"2025-11-22 18:01:55",0,0,1,TERBUKA,TERTUTUP
999,28.8,100,3596,4095,"2025-11-22 18:01:58",0,0,1,TERBUKA,TERTUTUP
1000,28.8,100,3604,4095,"2025-11-22 18:02:01",0,0,1,TERBUKA,TERTUTUP
1001,28.8,100,3624,4095,"2025-11-22 18:02:05",0,0,1,TERBUKA,TERTUTUP
1002,28.8,100,3603,4095,"2025-11-22 18:02:08",0,0,1,TERBUKA,TERTUTUP
1003,28.8,100,3609,4095,"2025-11-22 18:02:11",0,0,1,TERBUKA,TERTUTUP
1004,28.8,100,3602,4095,"2025-11-22 18:02:15",0,0,1,TERBUKA,TERTUTUP
1005,28.8,100,3599,4095,"2025-11-22 18:02:18",0,0,1,TERBUKA,TERTUTUP
1006,28.8,100,3587,4095,"2025-11-22 18:02:21",0,0,1,TERBUKA,TERTUTUP
1007,28.8,100,3562,4095,"2025-11-22 18:02:25",0,0,1,TERBUKA,TERTUTUP
1008,28.8,100,3586,4095,"2025-11-22 18:02:28",0,0,1,TERBUKA,TERTUTUP
1009,28.8,100,3593,4095,"2025-11-22 18:02:31",0,0,1,TERBUKA,TERTUTUP
1010,28.8,100,3595,4095,"2025-11-22 18:02:35",0,0,1,TERBUKA,TERTUTUP
1011,28.8,100,3597,4095,"2025-11-22 18:02:38",0,0,1,TERBUKA,TERTUTUP
1012,28.8,100,3598,4095,"2025-11-22 18:02:41",0,0,1,TERBUKA,TERTUTUP
1013,28.8,100,3589,4095,"2025-11-22 18:02:44",0,0,1,TERBUKA,TERTUTUP
1014,28.8,100,3586,4095,"2025-11-22 18:02:48",0,0,1,TERBUKA,TERTUTUP
1015,28.8,100,3592,4095,"2025-11-22 18:02:51",0,0,1,TERBUKA,TERTUTUP
1016,28.8,100,3561,4095,"2025-11-22 18:02:54",0,0,1,TERBUKA,TERTUTUP
1017,28.8,100,3594,4095,"2025-11-22 18:02:58",0,0,1,TERBUKA,TERTUTUP
1018,28.9,100,3626,4095,"2025-11-22 18:03:01",0,0,1,TERBUKA,TERTUTUP
1019,28.8,100,3598,4095,"2025-11-22 18:03:04",0,0,1,TERBUKA,TERTUTUP
1020,28.9,100,3587,4095,"2025-11-22 18:03:07",0,0,1,TERBUKA,TERTUTUP
1021,28.9,100,3586,4095,"2025-11-22 18:03:11",0,0,1,TERBUKA,TERTUTUP
1022,28.9,100,3588,4095,"2025-11-22 18:03:14",0,0,1,TERBUKA,TERTUTUP
1023,28.9,100,3604,4095,"2025-11-22 18:03:17",0,0,1,TERBUKA,TERTUTUP
1024,28.9,100,3600,4095,"2025-11-22 18:03:21",0,0,1,TERBUKA,TERTUTUP
1025,28.9,100,3589,4095,"2025-11-22 18:03:24",0,0,1,TERBUKA,TERTUTUP
1026,28.9,100,3648,4095,"2025-11-22 18:03:27",0,0,1,TERBUKA,TERTUTUP
1027,28.9,100,3650,4095,"2025-11-22 18:03:30",0,0,1,TERBUKA,TERTUTUP
1028,28.9,100,3648,4095,"2025-11-22 18:03:34",0,0,1,TERBUKA,TERTUTUP
1029,28.9,100,3641,4095,"2025-11-22 18:03:37",0,0,1,TERBUKA,TERTUTUP
1030,28.9,100,3631,4095,"2025-11-22 18:03:40",0,0,1,TERBUKA,TERTUTUP
1031,28.9,100,3622,4095,"2025-11-22 18:03:44",0,0,1,TERBUKA,TERTUTUP
1032,28.9,100,3648,4095,"2025-11-22 18:03:47",0,0,1,TERBUKA,TERTUTUP
1033,28.9,100,3674,4095,"2025-11-22 18:03:50",0,0,1,TERBUKA,TERTUTUP
1034,28.9,100,3633,4095,"2025-11-22 18:03:53",0,0,1,TERBUKA,TERTUTUP
1035,28.9,100,3622,4095,"2025-11-22 18:03:57",0,0,1,TERBUKA,TERTUTUP
1036,28.9,100,3631,4095,"2025-11-22 18:04:00",0,0,1,TERBUKA,TERTUTUP
1037,28.9,100,3587,4095,"2025-11-22 18:04:03",0,0,1,TERBUKA,TERTUTUP
1038,28.9,100,3632,4095,"2025-11-22 18:04:06",0,0,1,TERBUKA,TERTUTUP
1039,28.9,100,3609,4095,"2025-11-22 18:04:10",0,0,1,TERBUKA,TERTUTUP
1040,28.9,100,3588,4095,"2025-11-22 18:04:13",0,0,1,TERBUKA,TERTUTUP
1041,28.9,100,3588,4095,"2025-11-22 18:04:16",0,0,1,TERBUKA,TERTUTUP
1042,28.9,100,3608,4095,"2025-11-22 18:04:20",0,0,1,TERBUKA,TERTUTUP
1043,28.9,100,3544,4095,"2025-11-22 18:04:23",0,0,1,TERBUKA,TERTUTUP
1044,28.9,100,3625,4095,"2025-11-22 18:04:26",0,0,1,TERBUKA,TERTUTUP
1045,28.9,100,3613,4095,"2025-11-22 18:04:29",0,0,1,TERBUKA,TERTUTUP
1046,28.9,100,3614,4095,"2025-11-22 18:04:33",0,0,1,TERBUKA,TERTUTUP
1047,28.9,100,3626,4095,"2025-11-22 18:04:36",0,0,1,TERBUKA,TERTUTUP
1048,28.9,100,3611,4095,"2025-11-22 18:04:39",0,0,1,TERBUKA,TERTUTUP
1049,28.9,100,3607,4095,"2025-11-22 18:04:43",0,0,1,TERBUKA,TERTUTUP
1050,28.9,100,3616,4095,"2025-11-22 18:04:46",0,0,1,TERBUKA,TERTUTUP
1051,28.9,100,3628,4095,"2025-11-22 18:04:49",0,0,1,TERBUKA,TERTUTUP
1052,28.9,100,3625,4095,"2025-11-22 18:04:52",0,0,1,TERBUKA,TERTUTUP
1053,28.9,100,3659,4095,"2025-11-22 18:04:56",0,0,1,TERBUKA,TERTUTUP
1054,28.9,100,3650,4095,"2025-11-22 18:04:59",0,0,1,TERBUKA,TERTUTUP
1055,28.9,100,3624,4095,"2025-11-22 18:05:02",0,0,1,TERBUKA,TERTUTUP
1056,28.9,100,3609,4095,"2025-11-22 18:05:05",0,0,1,TERBUKA,TERTUTUP
1057,28.9,100,3629,4095,"2025-11-22 18:05:09",0,0,1,TERBUKA,TERTUTUP
1058,28.9,100,3612,4095,"2025-11-22 18:05:12",0,0,1,TERBUKA,TERTUTUP
1059,28.9,100,3606,4095,"2025-11-22 18:05:15",0,0,1,TERBUKA,TERTUTUP
1060,28.9,100,3628,4095,"2025-11-22 18:05:19",0,0,1,TERBUKA,TERTUTUP
1061,28.9,100,3615,4095,"2025-11-22 18:05:22",0,0,1,TERBUKA,TERTUTUP
1062,28.9,100,3598,4095,"2025-11-22 18:05:25",0,0,1,TERBUKA,TERTUTUP
1063,28.9,100,3652,4095,"2025-11-22 18:05:28",0,0,1,TERBUKA,TERTUTUP
1064,28.9,100,3613,4095,"2025-11-22 18:05:32",0,0,1,TERBUKA,TERTUTUP
1065,28.9,100,3630,4095,"2025-11-22 18:05:35",0,0,1,TERBUKA,TERTUTUP
1066,28.9,100,3639,4095,"2025-11-22 18:05:38",0,0,1,TERBUKA,TERTUTUP
1067,28.9,100,3608,4095,"2025-11-22 18:05:41",0,0,1,TERBUKA,TERTUTUP
1068,28.9,100,3611,4095,"2025-11-22 18:05:45",0,0,1,TERBUKA,TERTUTUP
1069,28.9,100,3623,4095,"2025-11-22 18:05:48",0,0,1,TERBUKA,TERTUTUP
1070,28.9,100,3551,4095,"2025-11-22 18:05:51",0,0,1,TERBUKA,TERTUTUP
1071,28.9,100,3611,4095,"2025-11-22 18:05:55",0,0,1,TERBUKA,TERTUTUP
1072,28.9,100,3634,4095,"2025-11-22 18:05:58",0,0,1,TERBUKA,TERTUTUP
1073,28.9,100,3638,4095,"2025-11-22 18:06:01",0,0,1,TERBUKA,TERTUTUP
1074,28.9,100,3659,4095,"2025-11-22 18:06:04",0,0,1,TERBUKA,TERTUTUP
1075,28.9,100,3648,4095,"2025-11-22 18:06:08",0,0,1,TERBUKA,TERTUTUP
1076,28.9,100,3676,4095,"2025-11-22 18:06:11",0,0,1,TERBUKA,TERTUTUP
1077,28.9,100,3666,4095,"2025-11-22 18:06:14",0,0,1,TERBUKA,TERTUTUP
1078,28.9,100,3662,4095,"2025-11-22 18:06:17",0,0,1,TERBUKA,TERTUTUP
1079,28.9,100,3653,4095,"2025-11-22 18:06:21",0,0,1,TERBUKA,TERTUTUP
1080,28.9,100,3650,4095,"2025-11-22 18:06:24",0,0,1,TERBUKA,TERTUTUP
1081,28.9,100,3638,4095,"2025-11-22 18:06:27",0,0,1,TERBUKA,TERTUTUP
1082,28.9,100,3651,4095,"2025-11-22 18:06:34",0,0,1,TERBUKA,TERTUTUP
1083,28.9,100,3706,4095,"2025-11-22 18:06:39",0,0,1,TERBUKA,TERTUTUP
1084,28.9,100,3649,4095,"2025-11-22 18:06:43",0,0,1,TERBUKA,TERTUTUP
1085,28.9,100,3708,4095,"2025-11-22 18:06:46",0,0,1,TERBUKA,TERTUTUP
1086,28.9,100,3644,4095,"2025-11-22 18:06:50",0,0,1,TERBUKA,TERTUTUP
1087,28.9,100,3659,4095,"2025-11-22 18:06:53",0,0,1,TERBUKA,TERTUTUP
1088,28.9,100,3604,4095,"2025-11-22 18:06:56",0,0,1,TERBUKA,TERTUTUP
1089,28.9,100,3662,4095,"2025-11-22 18:06:59",0,0,1,TERBUKA,TERTUTUP
1090,28.9,100,3625,4095,"2025-11-22 18:07:14",0,0,1,TERBUKA,TERTUTUP
1091,28.9,100,3595,4095,"2025-11-22 18:07:17",0,0,1,TERBUKA,TERTUTUP
1092,28.9,100,3603,4095,"2025-11-22 18:07:20",0,0,1,TERBUKA,TERTUTUP
1093,28.9,100,3667,4095,"2025-11-22 18:07:20",0,0,1,TERBUKA,TERTUTUP
1094,28.9,100,3618,4095,"2025-11-22 18:07:24",0,0,1,TERBUKA,TERTUTUP
1095,28.9,100,3618,4095,"2025-11-22 18:07:30",0,0,1,TERBUKA,TERTUTUP
1096,28.9,100,3637,4095,"2025-11-22 18:07:33",0,0,1,TERBUKA,TERTUTUP
1097,28.9,100,3612,4095,"2025-11-22 18:07:37",0,0,1,TERBUKA,TERTUTUP
1098,28.9,100,3622,4095,"2025-11-22 18:07:40",0,0,1,TERBUKA,TERTUTUP
1099,28.9,100,3625,4095,"2025-11-22 18:07:52",0,0,1,TERBUKA,TERTUTUP
1100,28.9,100,3624,4095,"2025-11-22 18:07:54",0,0,1,TERBUKA,TERTUTUP
1101,28.9,100,3613,4095,"2025-11-22 18:07:58",0,0,1,TERBUKA,TERTUTUP
1102,28.9,100,3626,4095,"2025-11-22 18:08:01",0,0,1,TERBUKA,TERTUTUP
1103,28.9,100,3635,4095,"2025-11-22 18:08:04",0,0,1,TERBUKA,TERTUTUP
1104,28.9,100,3622,4095,"2025-11-22 18:08:07",0,0,1,TERBUKA,TERTUTUP
1105,28.9,100,3607,4095,"2025-11-22 18:08:11",0,0,1,TERBUKA,TERTUTUP
1106,28.9,100,3626,4095,"2025-11-22 18:08:14",0,0,1,TERBUKA,TERTUTUP
1107,28.9,100,3632,4095,"2025-11-22 18:08:17",0,0,1,TERBUKA,TERTUTUP
1108,28.9,100,3620,4095,"2025-11-22 18:08:21",0,0,1,TERBUKA,TERTUTUP
1109,28.9,100,3636,4095,"2025-11-22 18:08:24",0,0,1,TERBUKA,TERTUTUP
1110,28.9,100,3617,4095,"2025-11-22 18:08:28",0,0,1,TERBUKA,TERTUTUP
1111,28.9,100,3610,4095,"2025-11-22 18:08:31",0,0,1,TERBUKA,TERTUTUP
1112,28.9,100,3565,4095,"2025-11-22 18:08:35",0,0,1,TERBUKA,TERTUTUP
1113,28.9,100,3604,4095,"2025-11-22 18:08:38",0,0,1,TERBUKA,TERTUTUP
1114,28.9,100,3595,4095,"2025-11-22 18:08:41",0,0,1,TERBUKA,TERTUTUP
1115,28.9,100,3598,4095,"2025-11-22 18:08:44",0,0,1,TERBUKA,TERTUTUP
